,text,sentiment
437,"I'm really sailing, it's over. It was an interesting piece! A drama that I accidentally fell in love with when I first saw it. It was a wonderful meeting♪",positive
438,"I've said this many times, but I love Kei Yamazaki.",positive
439,I think it was a good experience.,positive
440,It was an experience that you only get once or twice in your life.,positive
441,"In addition to professional baseball, I am currently focusing on high school baseball. A hot battle for Senbatsu is unfolding.",positive
442,One paragraph for now. But still from now on.,neutral
443,"Is the table report closed? . . I was a table tennis king, so I haven't read it many times, but as a table tennis fan, it's a shame. But it can't be helped because it's this era.",negative
444,"When I spread my hand in front of my cousin's child (a 1-year-old girl), it jumps into my chest. cute. hot. It's not my child, but it makes me happy. I would be very happy if this was my child.",positive
445,"Tiredness came all at once. I heard it, but it's pretty tough.",negative
446,Danmitsu appeared in my dream. it was good. I want to see you again. smile,positive
447,"I went to city hall for the first time in a while. When I was a student, I was also studying to become a civil servant. I'm a little envious.",neutral
448,"After all, it is basic to do something about fixed costs.",neutral
449,"In professional baseball, the third place team advances to the final stage. . .",neutral
450,Momoclo was cute.,positive
451,I was fascinated by Rika Adachi again today. . .,positive
452,I'm sad that Conan's hiatus continues. . .,negative
453,"I've been experiencing a lot lately. It's not a happy thing, but I'm going to take it as a plus.",neutral
454,I really want to enjoy music.,positive
455,The title announcement for next year's Conan movie was approaching. Throb.,positive
456,It was so fast. . .,negative
457,"A little girl who was riding nearby on the bus said, ""What is 3 pun?"" cute. . . smile",positive
458,"After the girl got off the bus, the driver waved at her. My heart was warm☆",positive
459,It's hard to understand how pensions and taxes work. . .,negative
460,I was just sleeping this afternoon. . . I must be tired.,negative
461,"Yui Aragaki is also cute. Her work that made her fall in love with her was ""Koizora"". It was very popular when I was in high school.",positive
462,I haven't touched Conan lately. anime only. Let's start again when we calm down.,neutral
463,Suzu Hirose is cute.,positive
464,I had a very nice dream. I want it to become a reality.,positive
465,What will be the next era name after Heisei? . .,neutral
466,I missed Doctor X yesterday. . . Because I was sleepy and unconscious.,negative
467,The World Cup of table tennis begins! I'm looking forward to it♪,positive
468,I want to take a rest. . .,negative
469,I had a nice dream again. too awesome ♪,positive
470,Delicious white chocolate! ! !,positive
471,Mizutani and Niwa are left in the best 8 of the Table Tennis World Cup.,positive
472,"Speaking of table tennis, from today, ""Mix. ” has been released. How was it? ?",neutral
473,It was a life where I wanted to organize mixed doubles. . . And she wanted to compete. . . And it was a life that I wanted to develop into love. . .,negative
474,Going to work in this rain is pretty tough. . . smile,negative
475,"On the day of the draft meeting, I'm off from work! ! !",positive
476,Please stop the typhoon. . . At least let it rain. . .,negative
477,"Communication will be limited soon. I've done a data charge once, so let's not do it again. . .",negative
478,An evacuation advisory has been issued for the local area. I was woken up by Area Mail. . .,negative
479,I hate the sound of Area Mail. A sound you don't want to hear.,negative
480,I'm looking forward to the match between Hiroshima and Yokohama.,positive
481,"I know I don't have to clean my ears every day, but I can't stop. It feels good.",positive
482,I've been using black swabs lately. It makes me feel better because I can clearly see what I got. smile,positive
483,I went to the pension office today. It's a lot of trouble ~.,negative
484,I'm doing a rebroadcast of Marumo's law. Mana Ashida when she was still small is cute. . .,positive
485,Yokohama advances to the Japan Series. It's going to be interesting.,positive
486,I want to rest at home all day long. . .,neutral
487,"Table Tennis World Cup, girls are also looking forward to it.",positive
488,Kuro-chan appeared in my dream last night. she was cute It was great♪,positive
489,"Udon is delicious. My favorite way to eat it is cold noodles without soup, topped with grated daikon radish, green onions, and soft-boiled egg, then drizzled with soy sauce and shichimi pepper. This is the best.",positive
490,Is it a confirmed declaration? . .,neutral
491,I want to eat Pocky. . .,neutral
492,"I had a dream that I was in Conan's work. However, the important Conan did not appear. . . smile",neutral
493,The draft meeting is about to begin.,positive
494,Is Kiyomiya playing Nippon Ham? I think it was good that he thought about posting.,positive
495,"Doctor X, I'm watching you closely this time! ! !",positive
496,Doctor X is really interesting. I want to watch it again from the first series.,positive
497,Today is Premium Friday. . .,neutral
498,Stork. Inui and Akane Saihara appear. . .,neutral
499,Weakness Times was fun again this week ♪,positive
500,"happy new year.
I look forward to having a good relationship with you this year too.
I'm really looking forward to what kind of year 2020 will be!",positive
501,"I've been working since new year's day again this year. It's the most exciting day of the year every year, but this year was the most exciting among them. thank you very much.",positive
502,"I really like coloring.
However, I'm not good at adding shadows, so I enjoy it for children. smile",positive
503,"I finally had a day off today. I can do a lot of things I like, and I am very satisfied♪",positive
504,Tsubasa Honda is cute. best healing.,positive
505,"I was interested in Mr. Takuya Kimura because of the influence of ""Grand Maison Tokyo"", so I also watched ""Masquerade Hotel"".
It was interesting. There must be many more wonderful works in the world. From now on, I want to turn my attention to various works. You might find something that will change your life.",positive
506,"Today, the Japanese table tennis team for the Tokyo Olympics will finally be announced. Who will be the third representative? My heart is pounding.",positive
507,"It's time to start working. I was busy during the year-end and New Year holidays, so it will be helpful because the burden will be reduced from today. smile",positive
508,"Table tennis representative of Japan at the Tokyo Olympics. the third representative
Men → Jun Mizutani
Women → Miu Hirano
It has become. I am looking forward to the Olympics.",positive
