,text,sentiment
302,"In the room where I live now, when I lie on my bed and look up at the window, I can see the moon in just the right position. It's old and I sometimes think about moving, but it's one of the reasons why I can't let go.",positive
303,a. I did IPPON GP today!,positive
304,"It's been a long time since I've seen Mokomichi Hayami, but she looks like something Thai...",neutral
305,"I had a late lunch, so I skipped the carbs and had a cold shabu-shabu salad for dinner. … I ate two servings and my stomach is full, but I keep eating Taiwanese snacks that take all the water in my mouth… It’s painful, but don’t…",negative
306,"Something is wrong with my vision. That's right, I just took off my contacts because my right eye hurt. It looks like both of them are coming off... 5 minutes later. When I looked in the mirror because I couldn't remove it, my right eye, which should have been removed, was black, and my left eye, which had been groping around, was staring at me. I can't stop crying.",negative
307,"Empathize deeply with the drama. If someone you really like likes you, and you walk alongside them under an umbrella, you'll probably cry.",positive
308,From Naoko Iijima's home! very!,positive
309,My tears have become fragile... I wonder if I'm old.,negative
310,All right! sleep!,positive
311,"I had a lot of fun waiting for you today. I think most people waited 30 minutes. I'm sorry to have kept you waiting, but I think I was able to do a satisfactory job. It's a big progress that I was able to do it without being nervous... with a hum. Let's go more comfortably~♪",positive
312,"Last Cinderella. What is Chaco's choice of underwear in general? Surprisingly, she always wears lovely clothes and is rather sporty.",neutral
313,Nodogoshi Nama commercials are getting more and more escalating! Co-starring with Jackie and Shokotan! A series of iron plate scenes that Kung Fu fans long for! It's so good! It's so good! I envy you too much! !,positive
314,"The dreams and hopes of men in this world are irretrievable, aren't they?",negative
315,It looks like you're having a good time. Sleep like you faint! oyasuminasai,positive
316,"I live in the moment, so I don't have tangible assets, but right now, I really want a motorcycle.",neutral
317,"I'm practicing the well-known method of throwing away clutter by throwing away things, but in reality, I'm full of material desires, such as not only motorcycles, but also TVs, PCs, vacuum cleaners, washing machines, new yukatas, shoes, and nice bicycles. what!",negative
318,"When I set my own collage as a wallpaper, I was able to set it just right, so I'm smiling.",positive
319,"Wow! When I happened to look at it clearly, it was MIYAVI! Lovely setup~♡Refreshing~♡",positive
320,"Miyabi-chan, you can open your chest, so please fasten the button on your stomach. Navel sticking out in the setup...lol",positive
321,no good! I'm sleepy even if I sleep!,negative
322,"A reply from Yooko Nihonbashi! For the first time, I was connected with the person other than the work! I am so excited now!",positive
323,out deluxe. Kuroda Yuki is... (゜ ゜ ゜;,negative
324,"I was worried about Miracle Hikaru's hair and make-up being old for her age, but today I was a little relieved that she had a beautiful blow-dry. Hair is important.",positive
325,"Ahhh! Yama-P's song ""Summer Nude"" is irritating! Don't cover it!!(｀ロ´;)",negative
326,"Dear drama production team, I think that the selection of the theme song and insert song for a drama plays a significant role in determining whether the drama will be a hit or not. Just because it's used in the title, what kind of strategy is it to make Yamapi sing it... Is there sincerity in that!?",negative
327,[Apology] I apologize for saying something like a pun a while ago.,negative
328,"[Breaking news] When I took the bus to a store within walking distance, I had no money. It's pathetic...(´д｀|||)",negative
329,"[Breaking news] Moreover, the store for that purpose was closed once a month. Oh my God...(´д｀|||)",negative
330,"Must be, to be chased.",negative
331,I want to go to a live I want to go to a live,negative
332,"I haven't had enough sleep since the day before yesterday, so I'm very sleepy. But don't worry about the games that are the cause of your lack of sleep! If you can't get up at the appointed time, it's bad, so give up, go to sleep, get up, and clean up again... It's time to read the manga that is another cause of lack of sleep! My eyes are hurting…",negative
333,"If there were no plans for visitors in the morning, it would be the perfect holiday eve.",negative
334,I went to vote with the urge to go live. To feel the election campaign live!,positive
335,"[Apology] I apologize for the suddenness. By the way, I would like to inform you that the other day, my friends agreed that I am in puberty. I wonder what it is...",negative
336,"Thanks to Mr. Nihonbashi, the manga fever is rekindled. I want to comp, I want to comp...",positive
337,"【preliminary report】
Recently, I had my bangs short and it was fun, but I found out that it's the same as Jaguar Yokota.
Wow.",neutral
338,"Dangerous. It's been a while. Why was it unmarked until now? Kazuaki Kiriya, Donzuba...! !",positive
339,"It's been a long time since I've been boiling, but what are you going to do when you're here? It's too boring, so I want to get angry and forget it.",negative
340,"I went to bed early because I was too sleepy, but I couldn't sleep at all. My eyes are hurting.",negative
341,"Hotei-san and MISIA also performed. Back in love again, nice?",positive
342,The end of the holiday is harsh. It will be harsh from the morning tomorrow. good night.,negative
343,"What the heck!? Miyoko, Fern, Rigoro!!",negative
344,Standing and staring at the skimmer...,negative
345,"How about standing up? I can't sit down, it's really hard...",negative
346,Walk while drinking water bought at a convenience store. It's cool It already feels like autumn~,positive
347,I'm hungry from eating too much sushi. I am happy.,positive
348,"The boy who helped me at the clothing store I went to today was pretty maiden-like and intrigued me, so I wanted to be friends with him, but I didn't like the skirt I tried on and returned it, so nothing happened. Whoops, sorry.",negative
349,"Come to think of it, did you ever fall in love with an otome-kei boy in the past?",neutral
350,"Dinner with a colleague who has a long relationship. As usual, I got hot and got drunk even though I didn't drink like that. Though I said goodbye, now I have to think about various things.",neutral
351,Ah...cut your hair~ (In Umeyashiki style),neutral
352,"Someone, come Monday Koyasony!",positive
353,Someone come Monday Rakugo! Go see Hosho three times!,positive
354,I just realized that there's an event I can go to this month...,positive
355,"A friend told me to prepare for an earthquake on the 6th. She doesn't know what information she has, but she's always somewhat persuasive, so she bought water and canned food. I'm scared.",negative
356,"I got a retweet from Sanshiro! I'm really happy about the performance ticket, but I'm really happy~(>_<) Ah~ I'm looking forward to it~♪",positive
